Genotype	Week	AdjFlyHeight	AdjMaxHeight	Chamber	Block	Age
Ral_355	1	2.3001	47.5822	60	Block2	Week1
Ral_355	1	39.4372	47.5822	174	Block2	Week1
Ral_355	1	40.2853	47.5822	174	Block2	Week1
Ral_355	1	34.5605	47.5822	174	Block2	Week1
Ral_355	1	34.3485	47.5822	174	Block2	Week1
Ral_355	1	24.3832	47.5822	174	Block2	Week1
Ral_355	1	25.4433	47.5822	174	Block2	Week1
Ral_355	1	30.1079	47.5822	174	Block2	Week1
Ral_355	1	24.1712	47.5822	174	Block2	Week1
Ral_355	1	21.8389	47.5822	174	Block2	Week1
Ral_355	1	19.7186	47.5822	174	Block2	Week1
Ral_355	1	17.5983	47.5822	174	Block2	Week1
Ral_355	1	17.5983	47.5822	174	Block2	Week1
Ral_355	1	15.054	47.5822	174	Block2	Week1
Ral_355	1	12.2976	47.5822	174	Block2	Week1
Ral_355	1	0	47.5822	174	Block2	Week1
Ral_355	1	0	47.5822	174	Block2	Week1
Ral_355	1	32.0162	47.5822	174	Block2	Week1
Ral_355	1	28.4117	47.5822	174	Block2	Week1
Ral_355	1	19.9306	47.5822	174	Block2	Week1
Ral_355	1	20.7787	47.5822	174	Block2	Week1
Ral_355	1	0	47.5822	174	Block2	Week1
Ral_355	2	42.5394	47.5822	253	Block2	Week2
Ral_355	2	38.0276	47.5822	253	Block2	Week2
Ral_355	2	37.1683	47.5822	253	Block2	Week2
Ral_355	2	31.1526	47.5822	253	Block2	Week2
Ral_355	2	31.7971	47.5822	253	Block2	Week2
Ral_355	2	17.8322	47.5822	253	Block2	Week2
Ral_355	2	19.7658	47.5822	253	Block2	Week2
Ral_355	2	21.9142	47.5822	253	Block2	Week2
Ral_355	2	20.6252	47.5822	253	Block2	Week2
Ral_355	2	8.379	47.5822	253	Block2	Week2
Ral_355	2	8.8087	47.5822	253	Block2	Week2
Ral_355	2	14.8243	47.5822	253	Block2	Week2
Ral_355	2	12.461	47.5822	253	Block2	Week2
Ral_355	2	11.3868	47.5822	253	Block2	Week2
Ral_355	2	8.8087	47.5822	253	Block2	Week2
Ral_355	2	6.8751	47.5822	253	Block2	Week2
Ral_355	2	3.2227	47.5822	253	Block2	Week2
Ral_355	2	3.0078	47.5822	253	Block2	Week2
Ral_355	2	2.793	47.5822	253	Block2	Week2
Ral_355	2	2.793	47.5822	253	Block2	Week2
Ral_355	2	2.5781	47.5822	253	Block2	Week2
Ral_355	2	0	47.5822	253	Block2	Week2
Ral_355	2	0.64454	47.5822	253	Block2	Week2
Ral_355	2	47.5822	47.5822	330	Block2	Week2
Ral_355	2	47.5822	47.5822	330	Block2	Week2
Ral_355	2	47.5822	47.5822	330	Block2	Week2
Ral_355	2	44	47.5822	330	Block2	Week2
Ral_355	2	44.4055	47.5822	330	Block2	Week2
Ral_355	2	40.3502	47.5822	330	Block2	Week2
Ral_355	2	40.9585	47.5822	330	Block2	Week2
Ral_355	2	33.0507	47.5822	330	Block2	Week2
Ral_355	2	27.9816	47.5822	330	Block2	Week2
Ral_355	2	30.6175	47.5822	330	Block2	Week2
Ral_355	2	27.576	47.5822	330	Block2	Week2
Ral_355	2	29.1981	47.5822	330	Block2	Week2
Ral_355	2	25.3456	47.5822	330	Block2	Week2
Ral_355	2	25.3456	47.5822	330	Block2	Week2
Ral_355	2	20.682	47.5822	330	Block2	Week2
Ral_355	2	17.235	47.5822	330	Block2	Week2
Ral_355	2	12.7742	47.5822	330	Block2	Week2
Ral_355	2	9.5299	47.5822	330	Block2	Week2
Ral_355	2	15.4101	47.5822	330	Block2	Week2
Ral_355	2	15.8157	47.5822	330	Block2	Week2
Ral_355	2	1.0138	47.5822	330	Block2	Week2
Ral_355	2	1.0138	47.5822	330	Block2	Week2
Ral_355	2	0	47.5822	330	Block2	Week2
Ral_355	2	0	47.5822	330	Block2	Week2
Ral_355	2	0	47.5822	330	Block2	Week2
Ral_355	2	0	47.5822	330	Block2	Week2
Ral_355	2	47.5822	47.5822	403	Block2	Week2
Ral_355	2	47.5822	47.5822	403	Block2	Week2
Ral_355	2	47.5822	47.5822	403	Block2	Week2
Ral_355	2	47.5822	47.5822	403	Block2	Week2
Ral_355	2	47.5822	47.5822	403	Block2	Week2
Ral_355	2	45.3696	47.5822	403	Block2	Week2
Ral_355	2	38.1426	47.5822	403	Block2	Week2
Ral_355	2	43.5629	47.5822	403	Block2	Week2
Ral_355	2	34.7299	47.5822	403	Block2	Week2
Ral_355	2	36.3359	47.5822	403	Block2	Week2
Ral_355	2	34.9306	47.5822	403	Block2	Week2
Ral_355	2	32.3209	47.5822	403	Block2	Week2
Ral_355	2	29.1088	47.5822	403	Block2	Week2
Ral_355	2	27.7036	47.5822	403	Block2	Week2
Ral_355	2	26.2983	47.5822	403	Block2	Week2
Ral_355	2	24.4916	47.5822	403	Block2	Week2
Ral_355	2	15.4578	47.5822	403	Block2	Week2
Ral_355	2	12.4465	47.5822	403	Block2	Week2
Ral_355	2	6.6248	47.5822	403	Block2	Week2
Ral_355	2	0	47.5822	403	Block2	Week2
Ral_355	2	0	47.5822	403	Block2	Week2
Ral_355	2	0	47.5822	403	Block2	Week2
Ral_355	3	1.62212	47.5822	517	Block2	Week3
Ral_355	3	3.04147	47.5822	517	Block2	Week3
Ral_355	3	1.82488	47.5822	517	Block2	Week3
Ral_355	3	3.447	47.5822	517	Block2	Week3
Ral_355	3	13.788	47.5822	517	Block2	Week3
Ral_355	3	17.0322	47.5822	517	Block2	Week3
Ral_355	3	19.4654	47.5822	517	Block2	Week3
Ral_355	3	23.1152	47.5822	517	Block2	Week3
Ral_355	3	25.3456	47.5822	517	Block2	Week3
Ral_355	3	28.7926	47.5822	517	Block2	Week3
Ral_355	3	28.7926	47.5822	517	Block2	Week3
Ral_355	3	26.5622	47.5822	517	Block2	Week3
Ral_355	3	24.7373	47.5822	517	Block2	Week3
Ral_355	3	27.1705	47.5822	517	Block2	Week3
Ral_355	3	32.8479	47.5822	517	Block2	Week3
Ral_355	3	36.4977	47.5822	517	Block2	Week3
Ral_355	3	35.2811	47.5822	517	Block2	Week3
Ral_355	3	36.0921	47.5822	517	Block2	Week3
Ral_355	3	44.4055	47.5822	517	Block2	Week3
Ral_355	3	45.6221	47.5822	517	Block2	Week3
Ral_355	3	41.9723	47.5822	517	Block2	Week3
Ral_355	3	47.5822	47.5822	625	Block2	Week3
Ral_355	3	47.5822	47.5822	625	Block2	Week3
Ral_355	3	46.0763	47.5822	625	Block2	Week3
Ral_355	3	42.4387	47.5822	625	Block2	Week3
Ral_355	3	43.4491	47.5822	625	Block2	Week3
Ral_355	3	40.0136	47.5822	625	Block2	Week3
Ral_355	3	42.2366	47.5822	625	Block2	Week3
Ral_355	3	30.3133	47.5822	625	Block2	Week3
Ral_355	3	27.0799	47.5822	625	Block2	Week3
Ral_355	3	26.4737	47.5822	625	Block2	Week3
Ral_355	3	12.7316	47.5822	625	Block2	Week3
Ral_355	3	5.2543	47.5822	625	Block2	Week3
Ral_355	3	3.8397	47.5822	625	Block2	Week3
Ral_355	3	0.20209	47.5822	625	Block2	Week3
Ral_355	3	0	47.5822	625	Block2	Week3
Ral_355	3	5.8606	47.5822	625	Block2	Week3
Ral_355	3	5.8606	47.5822	625	Block2	Week3
Ral_355	3	1.6167	47.5822	625	Block2	Week3
Ral_355	3	0	47.5822	625	Block2	Week3
Ral_355	3	0	47.5822	625	Block2	Week3
Ral_355	3	47.5822	47.5822	699	Block2	Week3
Ral_355	3	37.6308	47.5822	699	Block2	Week3
Ral_355	3	31.3251	47.5822	699	Block2	Week3
Ral_355	3	28.4774	47.5822	699	Block2	Week3
Ral_355	3	28.6808	47.5822	699	Block2	Week3
Ral_355	3	29.291	47.5822	699	Block2	Week3
Ral_355	3	28.0705	47.5822	699	Block2	Week3
Ral_355	3	33.3592	47.5822	699	Block2	Week3
Ral_355	3	22.3751	47.5822	699	Block2	Week3
Ral_355	3	20.1376	47.5822	699	Block2	Week3
Ral_355	3	22.3751	47.5822	699	Block2	Week3
Ral_355	3	20.7478	47.5822	699	Block2	Week3
Ral_355	3	17.0864	47.5822	699	Block2	Week3
Ral_355	3	15.6625	47.5822	699	Block2	Week3
Ral_355	3	13.0182	47.5822	699	Block2	Week3
Ral_355	3	8.7466	47.5822	699	Block2	Week3
Ral_355	3	5.4921	47.5822	699	Block2	Week3
Ral_355	3	5.6955	47.5822	699	Block2	Week3
Ral_355	3	2.6443	47.5822	699	Block2	Week3
Ral_355	3	0.20341	47.5822	699	Block2	Week3
Ral_355	3	0	47.5822	699	Block2	Week3
Ral_355	3	0	47.5822	699	Block2	Week3
Ral_355	3	5.4921	47.5822	699	Block2	Week3
Ral_355	3	9.1534	47.5822	699	Block2	Week3
Ral_355	4	47.5822	47.5822	832	Block2	Week4
Ral_355	4	41.6697	47.5822	832	Block2	Week4
Ral_355	4	38.2373	47.5822	832	Block2	Week4
Ral_355	4	35.4484	47.5822	832	Block2	Week4
Ral_355	4	35.0194	47.5822	832	Block2	Week4
Ral_355	4	30.2998	47.5822	832	Block2	Week4
Ral_355	4	28.5836	47.5822	832	Block2	Week4
Ral_355	4	26.4383	47.5822	832	Block2	Week4
Ral_355	4	24.5076	47.5822	832	Block2	Week4
Ral_355	4	22.3623	47.5822	832	Block2	Week4
Ral_355	4	20.8606	47.5822	832	Block2	Week4
Ral_355	4	19.3589	47.5822	832	Block2	Week4
Ral_355	4	15.712	47.5822	832	Block2	Week4
Ral_355	4	12.4941	47.5822	832	Block2	Week4
Ral_355	4	10.5633	47.5822	832	Block2	Week4
Ral_355	4	4.9856	47.5822	832	Block2	Week4
Ral_355	4	3.0549	47.5822	832	Block2	Week4
Ral_355	4	1.5532	47.5822	832	Block2	Week4
Ral_355	4	1.3386	47.5822	832	Block2	Week4
Ral_355	4	0.90959	47.5822	832	Block2	Week4
Ral_355	4	1.7677	47.5822	832	Block2	Week4
Ral_355	4	0	47.5822	832	Block2	Week4
Ral_355	4	0	47.5822	832	Block2	Week4
Ral_355	4	0	47.5822	832	Block2	Week4
Ral_355	4	45.52037831	47.5822	948	Block2	Week4
Ral_355	4	34.44241013	47.5822	948	Block2	Week4
Ral_355	4	30.81689328	47.5822	948	Block2	Week4
Ral_355	4	28.39988204	47.5822	948	Block2	Week4
Ral_355	4	31.82398129	47.5822	948	Block2	Week4
Ral_355	4	24.77436518	47.5822	948	Block2	Week4
Ral_355	4	19.3360899	47.5822	948	Block2	Week4
Ral_355	4	14.30064982	47.5822	948	Block2	Week4
Ral_355	4	14.90490263	47.5822	948	Block2	Week4
Ral_355	4	10.07088016	47.5822	948	Block2	Week4
Ral_355	4	7.251033713	47.5822	948	Block2	Week4
Ral_355	4	7.049616109	47.5822	948	Block2	Week4
Ral_355	4	3.625516856	47.5822	948	Block2	Week4
Ral_355	4	1.611340825	47.5822	948	Block2	Week4
Ral_355	4	1.007088016	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	0	47.5822	948	Block2	Week4
Ral_355	4	39.6495	47.5822	1079	Block2	Week4
Ral_355	4	41.0167	47.5822	1079	Block2	Week4
Ral_355	4	38.9659	47.5822	1079	Block2	Week4
Ral_355	4	32.5855	47.5822	1079	Block2	Week4
Ral_355	4	33.0413	47.5822	1079	Block2	Week4
Ral_355	4	30.9904	47.5822	1079	Block2	Week4
Ral_355	4	30.5347	47.5822	1079	Block2	Week4
Ral_355	4	30.0789	47.5822	1079	Block2	Week4
Ral_355	4	24.8379	47.5822	1079	Block2	Week4
Ral_355	4	27.5724	47.5822	1079	Block2	Week4
Ral_355	4	23.9264	47.5822	1079	Block2	Week4
Ral_355	4	13.9001	47.5822	1079	Block2	Week4
Ral_355	4	7.9755	47.5822	1079	Block2	Week4
Ral_355	4	8.6591	47.5822	1079	Block2	Week4
Ral_355	4	13.4444	47.5822	1079	Block2	Week4
Ral_355	4	15.7231	47.5822	1079	Block2	Week4
Ral_355	4	20.2805	47.5822	1079	Block2	Week4
Ral_355	4	3.6459	47.5822	1079	Block2	Week4
Ral_355	4	3.6459	47.5822	1079	Block2	Week4
Ral_355	4	0.45574	47.5822	1079	Block2	Week4
Ral_355	4	0	47.5822	1079	Block2	Week4
Ral_355	4	0	47.5822	1079	Block2	Week4
Ral_355	4	0	47.5822	1079	Block2	Week4
Ral_355	5	39.3364	47.5822	1194	Block2	Week5
Ral_355	5	39.3364	47.5822	1194	Block2	Week5
Ral_355	5	35.8894	47.5822	1194	Block2	Week5
Ral_355	5	21.0875	47.5822	1194	Block2	Week5
Ral_355	5	21.0875	47.5822	1194	Block2	Week5
Ral_355	5	19.6682	47.5822	1194	Block2	Week5
Ral_355	5	18.4516	47.5822	1194	Block2	Week5
Ral_355	5	12.977	47.5822	1194	Block2	Week5
Ral_355	5	12.3687	47.5822	1194	Block2	Week5
Ral_355	5	12.7742	47.5822	1194	Block2	Week5
Ral_355	5	2.43318	47.5822	1194	Block2	Week5
Ral_355	5	3.24424	47.5822	1194	Block2	Week5
Ral_355	5	3.04147	47.5822	1194	Block2	Week5
Ral_355	5	1.21659	47.5822	1194	Block2	Week5
Ral_355	5	1.01382	47.5822	1194	Block2	Week5
Ral_355	5	6.08295	47.5822	1194	Block2	Week5
Ral_355	5	4.86636	47.5822	1194	Block2	Week5
Ral_355	5	3.64977	47.5822	1194	Block2	Week5
Ral_355	5	1.41935	47.5822	1194	Block2	Week5
Ral_355	5	0	47.5822	1194	Block2	Week5
Ral_355	5	0	47.5822	1194	Block2	Week5
Ral_355	5	0	47.5822	1194	Block2	Week5
Ral_355	5	47.5822	47.5822	1302	Block2	Week5
Ral_355	5	47.5822	47.5822	1302	Block2	Week5
Ral_355	5	43.2565	47.5822	1302	Block2	Week5
Ral_355	5	37.6332	47.5822	1302	Block2	Week5
Ral_355	5	36.5517	47.5822	1302	Block2	Week5
Ral_355	5	33.7401	47.5822	1302	Block2	Week5
Ral_355	5	32.2261	47.5822	1302	Block2	Week5
Ral_355	5	26.819	47.5822	1302	Block2	Week5
Ral_355	5	23.5748	47.5822	1302	Block2	Week5
Ral_355	5	21.1957	47.5822	1302	Block2	Week5
Ral_355	5	17.3026	47.5822	1302	Block2	Week5
Ral_355	5	19.0329	47.5822	1302	Block2	Week5
Ral_355	5	9.7327	47.5822	1302	Block2	Week5
Ral_355	5	10.1653	47.5822	1302	Block2	Week5
Ral_355	5	14.0584	47.5822	1302	Block2	Week5
Ral_355	5	3.4605	47.5822	1302	Block2	Week5
Ral_355	5	3.2442	47.5822	1302	Block2	Week5
Ral_355	5	0.21628	47.5822	1302	Block2	Week5
Ral_355	5	0	47.5822	1302	Block2	Week5
Ral_355	5	0	47.5822	1302	Block2	Week5
Ral_355	5	0	47.5822	1302	Block2	Week5
Ral_355	5	0	47.5822	1302	Block2	Week5
Ral_355	5	3.028	47.5822	1302	Block2	Week5
Ral_355	5	19.5375	47.5822	1357	Block2	Week5
Ral_355	5	22.1559	47.5822	1357	Block2	Week5
Ral_355	5	11.6822	47.5822	1357	Block2	Week5
Ral_355	5	0.60425	47.5822	1357	Block2	Week5
Ral_355	5	0.40284	47.5822	1357	Block2	Week5
Ral_355	5	0.60425	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	5	0	47.5822	1357	Block2	Week5
Ral_355	6	18.03685393	47.5822	1424	Block2	Week6
Ral_355	6	6.164494382	47.5822	1424	Block2	Week6
Ral_355	6	5.479550562	47.5822	1424	Block2	Week6
Ral_355	6	8.219325843	47.5822	1424	Block2	Week6
Ral_355	6	2.054831461	47.5822	1424	Block2	Week6
Ral_355	6	0.913258427	47.5822	1424	Block2	Week6
Ral_355	6	0.456629213	47.5822	1424	Block2	Week6
Ral_355	6	0.68494382	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	0	47.5822	1424	Block2	Week6
Ral_355	6	17.4168	47.5822	1491	Block2	Week6
Ral_355	6	6.6459	47.5822	1491	Block2	Week6
Ral_355	6	8.7084	47.5822	1491	Block2	Week6
Ral_355	6	5.0417	47.5822	1491	Block2	Week6
Ral_355	6	1.6042	47.5822	1491	Block2	Week6
Ral_355	6	1.6042	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	1.6042	47.5822	1491	Block2	Week6
Ral_355	6	0.91667	47.5822	1491	Block2	Week6
Ral_355	6	0.45834	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	0	47.5822	1491	Block2	Week6
Ral_355	6	28.5744	47.5822	1547	Block2	Week6
Ral_355	6	7.3047	47.5822	1547	Block2	Week6
Ral_355	6	1.5039	47.5822	1547	Block2	Week6
Ral_355	6	1.5039	47.5822	1547	Block2	Week6
Ral_355	6	0.85938	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	0	47.5822	1547	Block2	Week6
Ral_355	6	1.2891	47.5822	1547	Block2	Week6
Ral_355	6	0.85938	47.5822	1547	Block2	Week6
Ral_355	6	1.2891	47.5822	1547	Block2	Week6
Ral_355	6	0.85938	47.5822	1547	Block2	Week6
Ral_355	6	19.22162162	47.5822	1604	Block2	Week6
Ral_355	6	24.25585586	47.5822	1604	Block2	Week6
Ral_355	6	0.686486486	47.5822	1604	Block2	Week6
Ral_355	6	0.228828829	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_355	6	0	47.5822	1604	Block2	Week6
Ral_405	1	47.5822	47.5822	71	Block2	Week1
Ral_405	1	47.5822	47.5822	71	Block2	Week1
Ral_405	1	47.0588	47.5822	71	Block2	Week1
Ral_405	1	40.7919	47.5822	71	Block2	Week1
Ral_405	1	32.7018	47.5822	71	Block2	Week1
Ral_405	1	31.1066	47.5822	71	Block2	Week1
Ral_405	1	27.2325	47.5822	71	Block2	Week1
Ral_405	1	26.4349	47.5822	71	Block2	Week1
Ral_405	1	19.4844	47.5822	71	Block2	Week1
Ral_405	1	16.7497	47.5822	71	Block2	Week1
Ral_405	1	19.0286	47.5822	71	Block2	Week1
Ral_405	1	18.3449	47.5822	71	Block2	Week1
Ral_405	1	16.7497	47.5822	71	Block2	Week1
Ral_405	1	16.18	47.5822	71	Block2	Week1
Ral_405	1	13.9011	47.5822	71	Block2	Week1
Ral_405	1	12.4199	47.5822	71	Block2	Week1
Ral_405	1	9.6852	47.5822	71	Block2	Week1
Ral_405	1	9.6852	47.5822	71	Block2	Week1
Ral_405	1	13.5593	47.5822	71	Block2	Week1
Ral_405	1	11.3944	47.5822	71	Block2	Week1
Ral_405	1	13.2175	47.5822	71	Block2	Week1
Ral_405	1	8.5458	47.5822	71	Block2	Week1
Ral_405	1	2.3928	47.5822	71	Block2	Week1
Ral_405	1	0	47.5822	71	Block2	Week1
Ral_405	1	47.5822	47.5822	95	Block2	Week1
Ral_405	1	47.1886	47.5822	95	Block2	Week1
Ral_405	1	46.7071	47.5822	95	Block2	Week1
Ral_405	1	42.855	47.5822	95	Block2	Week1
Ral_405	1	32.2616	47.5822	95	Block2	Week1
Ral_405	1	31.5393	47.5822	95	Block2	Week1
Ral_405	1	29.854	47.5822	95	Block2	Week1
Ral_405	1	31.5393	47.5822	95	Block2	Week1
Ral_405	1	23.3536	47.5822	95	Block2	Week1
Ral_405	1	21.4275	47.5822	95	Block2	Week1
Ral_405	1	18.2976	47.5822	95	Block2	Week1
Ral_405	1	26.0019	47.5822	95	Block2	Week1
Ral_405	1	24.3166	47.5822	95	Block2	Week1
Ral_405	1	22.3905	47.5822	95	Block2	Week1
Ral_405	1	20.7052	47.5822	95	Block2	Week1
Ral_405	1	19.2607	47.5822	95	Block2	Week1
Ral_405	1	16.6123	47.5822	95	Block2	Week1
Ral_405	1	16.6123	47.5822	95	Block2	Week1
Ral_405	1	10.5934	47.5822	95	Block2	Week1
Ral_405	1	9.63033	47.5822	95	Block2	Week1
Ral_405	1	0	47.5822	95	Block2	Week1
Ral_405	1	0	47.5822	95	Block2	Week1
Ral_405	1	0	47.5822	95	Block2	Week1
Ral_405	1	0	47.5822	95	Block2	Week1
Ral_405	1	47.5822	47.5822	185	Block2	Week1
Ral_405	1	47.5822	47.5822	185	Block2	Week1
Ral_405	1	42.903	47.5822	185	Block2	Week1
Ral_405	1	37.8802	47.5822	185	Block2	Week1
Ral_405	1	38.2988	47.5822	185	Block2	Week1
Ral_405	1	39.1359	47.5822	185	Block2	Week1
Ral_405	1	37.2524	47.5822	185	Block2	Week1
Ral_405	1	35.7874	47.5822	185	Block2	Week1
Ral_405	1	30.9739	47.5822	185	Block2	Week1
Ral_405	1	30.5553	47.5822	185	Block2	Week1
Ral_405	1	25.5325	47.5822	185	Block2	Week1
Ral_405	1	26.1604	47.5822	185	Block2	Week1
Ral_405	1	29.2996	47.5822	185	Block2	Week1
Ral_405	1	30.5553	47.5822	185	Block2	Week1
Ral_405	1	10.8827	47.5822	185	Block2	Week1
Ral_405	1	7.9528	47.5822	185	Block2	Week1
Ral_405	1	13.6034	47.5822	185	Block2	Week1
Ral_405	1	9.627	47.5822	185	Block2	Week1
Ral_405	1	7.3249	47.5822	185	Block2	Week1
Ral_405	1	3.1392	47.5822	185	Block2	Week1
Ral_405	1	0	47.5822	185	Block2	Week1
Ral_405	1	0	47.5822	185	Block2	Week1
Ral_405	1	0	47.5822	185	Block2	Week1
Ral_405	1	0	47.5822	185	Block2	Week1
Ral_405	2	47.5822	47.5822	263	Block2	Week2
Ral_405	2	47.5822	47.5822	263	Block2	Week2
Ral_405	2	32.2275	47.5822	263	Block2	Week2
Ral_405	2	37.3498	47.5822	263	Block2	Week2
Ral_405	2	28.1724	47.5822	263	Block2	Week2
Ral_405	2	22.4099	47.5822	263	Block2	Week2
Ral_405	2	14.7265	47.5822	263	Block2	Week2
Ral_405	2	7.0431	47.5822	263	Block2	Week2
Ral_405	2	7.0431	47.5822	263	Block2	Week2
Ral_405	2	9.3908	47.5822	263	Block2	Week2
Ral_405	2	9.1774	47.5822	263	Block2	Week2
Ral_405	2	9.3908	47.5822	263	Block2	Week2
Ral_405	2	5.5491	47.5822	263	Block2	Week2
Ral_405	2	2.3477	47.5822	263	Block2	Week2
Ral_405	2	0	47.5822	263	Block2	Week2
Ral_405	2	0	47.5822	263	Block2	Week2
Ral_405	2	0	47.5822	263	Block2	Week2
Ral_405	2	0	47.5822	263	Block2	Week2
Ral_405	2	0	47.5822	263	Block2	Week2
Ral_405	2	0.42685	47.5822	263	Block2	Week2
Ral_405	2	47.5822	47.5822	339	Block2	Week2
Ral_405	2	47.5822	47.5822	339	Block2	Week2
Ral_405	2	47.5822	47.5822	339	Block2	Week2
Ral_405	2	47.5822	47.5822	339	Block2	Week2
Ral_405	2	47.5822	47.5822	339	Block2	Week2
Ral_405	2	45.4193	47.5822	339	Block2	Week2
Ral_405	2	47.5822	47.5822	339	Block2	Week2
Ral_405	2	42.3779	47.5822	339	Block2	Week2
Ral_405	2	33.0507	47.5822	339	Block2	Week2
Ral_405	2	32.8479	47.5822	339	Block2	Week2
Ral_405	2	27.7788	47.5822	339	Block2	Week2
Ral_405	2	26.3594	47.5822	339	Block2	Week2
Ral_405	2	21.8986	47.5822	339	Block2	Week2
Ral_405	2	20.2765	47.5822	339	Block2	Week2
Ral_405	2	15.8157	47.5822	339	Block2	Week2
Ral_405	2	9.1244	47.5822	339	Block2	Week2
Ral_405	2	22.3041	47.5822	339	Block2	Week2
Ral_405	2	6.0829	47.5822	339	Block2	Week2
Ral_405	2	0	47.5822	339	Block2	Week2
Ral_405	2	0	47.5822	339	Block2	Week2
Ral_405	2	47.5822	47.5822	413	Block2	Week2
Ral_405	2	47.5822	47.5822	413	Block2	Week2
Ral_405	2	47.5822	47.5822	413	Block2	Week2
Ral_405	2	47.5822	47.5822	413	Block2	Week2
Ral_405	2	18.8706	47.5822	413	Block2	Week2
Ral_405	2	18.6698	47.5822	413	Block2	Week2
Ral_405	2	22.0826	47.5822	413	Block2	Week2
Ral_405	2	19.6736	47.5822	413	Block2	Week2
Ral_405	2	17.4653	47.5822	413	Block2	Week2
Ral_405	2	15.0563	47.5822	413	Block2	Week2
Ral_405	2	10.0375	47.5822	413	Block2	Week2
Ral_405	2	4.818	47.5822	413	Block2	Week2
Ral_405	2	3.8143	47.5822	413	Block2	Week2
Ral_405	2	7.4278	47.5822	413	Block2	Week2
Ral_405	2	1.606	47.5822	413	Block2	Week2
Ral_405	2	0.60225	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	0	47.5822	413	Block2	Week2
Ral_405	2	47.5822	47.5822	487	Block2	Week2
Ral_405	2	47.5822	47.5822	487	Block2	Week2
Ral_405	2	47.5822	47.5822	487	Block2	Week2
Ral_405	2	47.5822	47.5822	487	Block2	Week2
Ral_405	2	47.5822	47.5822	487	Block2	Week2
Ral_405	2	47.5822	47.5822	487	Block2	Week2
Ral_405	2	33.32460913	47.5822	487	Block2	Week2
Ral_405	2	28.50659335	47.5822	487	Block2	Week2
Ral_405	2	28.90809467	47.5822	487	Block2	Week2
Ral_405	2	18.06755917	47.5822	487	Block2	Week2
